group_id,sha256,total_files,redundant_copies,datasets_present,raw_class_folders,mapped_species,approval_statuses,representative_dataset,representative_relative_path,has_class_conflict,has_species_conflict,has_status_conflict
DUP_00083,92e3f3df96b69610ff4dc9d8f10862a3cefc37a6934fc1bab535632ec272a275,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\276.jpg,True,False,False
DUP_00084,729d3aae7b4ff44b873555aca125364b81dae662d2f42f390a41bd2e5cd5db29,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\278.jpg,True,False,False
DUP_00085,70b28f46faafc65034e0b7eb9a4c318fc03938a511fe6b8752b8ee8682ed2210,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\28.jpg,True,False,False
DUP_00086,1e28f17bdbbc4053009e42e21e58090c6c003207e3e312e730592f3204036ea2,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\280.jpg,True,False,False
DUP_00087,9aa35d44e24e3960f7cacef5739928219372f1862757b90f54135269054023d1,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\282.jpg,True,False,False
DUP_00088,5924c7c9b14a5de9ca139d048d25e1d3eb547b3c66fa690d8170eeb7601589ec,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\284.jpg,True,False,False
DUP_00089,bf3b5a7651463ab2f9636a359edac3bcf13d2f6a207f0fb8cf192a2cf58e2168,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\286.jpg,True,False,False
DUP_00090,d4dada871baa8cf653e56b3446884cb50e5f449ab073070b629451b09e15d837,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\288.jpg,True,False,False
DUP_00091,b55b94dedc5db894c50233c56e92ab4af64707356e8ae4289b497f2077fa29e8,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\290.jpg,True,False,False
DUP_00092,fdece5e732e715a96757d941ae06a8991674fc6b036d805a17fdc8448651a9a4,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\292.jpg,True,False,False
DUP_00093,396363f64d2845cac9837d0caddbdf82c86fb84953f05b5778462b532092f901,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\294.jpg,True,False,False
DUP_00094,3be5ecf52b1c1127023f1b7fabc4ac091473bd332aa41bd651f73c1091101ead,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\296.jpg,True,False,False
DUP_00095,c94d959776c9796ffef12516a3b870d5f3ed4c2ce067861f0dac9af29f1f33e0,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\298.jpg,True,False,False
DUP_00096,2c54f877fe36714dbaebf30861a6c83c535957026ac60b1e61b2028ae83d971c,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\300.jpg,True,False,False
DUP_00097,79f1395c908b5a1c56186c13d4a3923469045f47ec32799027993bff03108484,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\302.jpg,True,False,False
DUP_00098,1fa47b9abcb43018615fa475088e2f9d738f18fcdf0cb3fd64fd2b7fb94b0ec5,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\304.jpg,True,False,False
DUP_00099,ae1fc5aea30f9512c3d2919a20baa4d776b452b1bfab9c7e5d33ae7d911d94a3,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\306.jpg,True,False,False
DUP_00100,a75411e2acb40899972f1bf87bdef3df7567adb12ac50fe6db730b252a513b32,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\318.jpg,True,False,False
DUP_00101,dd7091f1c4228cf923d2d0e126c6c24e7e2f67b5b026f0ad5fe95818fa6d024d,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\320.jpg,True,False,False
DUP_00102,bf5cdf193c7ae90c031a505fb23e194d552bbdd4c517ac0bce21e636f2bbdbe8,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\322.jpg,True,False,False
DUP_00103,416d2406840b8127958b3f50dbf04cda2563e45c194fb94c60dc337d3540affc,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\324.jpg,True,False,False
DUP_00104,76f9619f52170dfc3ab3cc5ffe383baa10f960b8a396c71c83a1d137b1d21422,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\326.jpg,True,False,False
DUP_00105,eda7fd134d646956951fae3116912150fcf28478ce04466d8b2155decbe7330c,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\328.jpg,True,False,False
DUP_00106,a7535fd125e26f85e60ac05512a4e7b470d8a3d74af75c90c3fe2de5b788392b,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\330.jpg,True,False,False
DUP_00107,8dea51569c331ff61fc52955b7827a7671f44c28daac5619b4afeadc045df257,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\332.jpg,True,False,False
DUP_00108,74c391d5674ddee5a3d56f3a314b1f5456ba28cb01c0f705e16e34b1859b2131,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\334.jpg,True,False,False
DUP_00109,97d9340bf238378c15bcbbc8b3818db4e040c90b26071eb084ca005a5b41e0d9,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\336.jpg,True,False,False
DUP_00110,663d4ce647dedca24e3990cb2889c2d184fe19d9fdc695781ed8343b55b8aa90,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\338.jpg,True,False,False
DUP_00111,b2ce81893b1eb097f80ca058e364fc7ae50f0701c99e5a4165963ae3bbe8217c,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\4.jpg,True,False,False
DUP_00112,0a743224bdab7f726bc12f104e03740699607c9e06dec509dd6ca413e2b8582d,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\6.jpg,True,False,False
DUP_00113,5ec58940b41d6727f5156f9483cc47e1affc4de3ed8fe0b3688bf696df031a90,2,1,"Hugging_Face, Kaggle",Hugging_Face:Aloevera-Aloe barbadensis | Kaggle:Medicinal Leaf dataset\Aloevera,Aloe vera,APPROVED,Hugging_Face,Aloevera-Aloe barbadensis\8.jpg,True,False,False
DUP_00114,f77c0df9663e585af7bfb8980c92b6447d1e0a75f180d05a02c160b8f1a09c9b,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\350.jpg,True,False,False
DUP_00115,6edf01bc799244271abd0dead17ff230dcd9355b64192753ea18da0e4384dba9,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\352.jpg,True,False,False
DUP_00116,0734907930e5ab82c89d4790050fffc97552f1e78b38185ca53c36ba1b9bcb3e,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\354.jpg,True,False,False
DUP_00117,870bd0d9b2ce30277c264532d0e10646d7fa0242b1f9026105b1d1ce9166058a,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\356.jpg,True,False,False
DUP_00118,58340e2c955c663846bcc5bd79d933615bd23134100a3de4ffdaeb65743a763f,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\358.jpg,True,False,False
DUP_00119,6a20dc04ab1580aa94fb84f635c0bf76f6d36ee04ec33ab6c74c5ebc5bf9f921,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\360.jpg,True,False,False
DUP_00120,32b31165a98e14706fa5329d04b6c4625257f8b8883ffa6d134dc4f7a0efdad6,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\362.jpg,True,False,False
DUP_00121,bb33cf0d649771fc167eb8a0aeb1d0fdc0c5fa691a6e0e918b935553bc0bbc89,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\364.jpg,True,False,False
DUP_00122,682e25f214f2bcf37147cb6e59b436f85673eace54a205dee3df4b57a8780f0e,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\366.jpg,True,False,False
DUP_00123,25bdc3b7c7149943542a9ee26e2c11510bf1cd8cf385005b0a99d8ef0c4ebb9a,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\368.jpg,True,False,False
DUP_00124,e188705228542c6932240818989e0afc42388b19a3752d082015e9a35915584c,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\370.jpg,True,False,False
DUP_00125,47034a1202be1a9daa0038208c99a6f7b2adcba6b4b4c264b56bb98ca795665d,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\372.jpg,True,False,False
DUP_00126,f8ec31dbc449844edaa3071061a11d929b089bbc23bfda17f70b7f379ab6c923,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\374.jpg,True,False,False
DUP_00127,5f387e1764dd87250cabea03640363e5f31b8eb850fc9c79db7eb59abb9a0517,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\376.jpg,True,False,False
DUP_00128,f2cb4195fb5a72a5d2a30e0b41c048fdcaa29cdf4f21d5684843652203bf70a8,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\378.jpg,True,False,False
DUP_00129,6b89778dcbb984bbbbcc0b2396842e0916f0c25373e4340a2ca5fb30bef42090,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\380.jpg,True,False,False
DUP_00130,35e5bce9c7308221a364edcd1b632e6eebd5923ea95f594e3c8167e50649977a,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\382.jpg,True,False,False
DUP_00131,34be2d3c2d951ef1d7d46bdf24f81ffb80fca9a2a1c54811bd338f85fe8ba0c1,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\384.jpg,True,False,False
DUP_00132,2e5db80505cdfe8034a56fffb1a6da6d086cf885c8426f3d92a88a0c9e2da2fd,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\386.jpg,True,False,False
DUP_00133,fca457def41cfe97de37cebc8a89fc68c6ec58233ea6a5da744d91b725779cd2,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\388.jpg,True,False,False
DUP_00134,874017cb909934576a46f5b76ee88302e7a6158f6e6533861291455a77ac3203,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\390.jpg,True,False,False
DUP_00135,3d1b8365c341ce579e60431c00c7a9aa99d05754fba66eff1f63ea1f039c3c00,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\392.jpg,True,False,False
DUP_00136,a6872cf1718cd196b7a6d967ad31cb740ded898e3f7c5db1b435c13a81a4464c,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\394.jpg,True,False,False
DUP_00137,932b06655d8c5311fbb47765029ecc028c3a99a4dbfd57fb7a9c782e3ac95ef9,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\396.jpg,True,False,False
DUP_00138,66174745aedafb691a6e50e8ef68d8c4590225fd6c263b057b506036f4142dd8,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\398.jpg,True,False,False
DUP_00139,b55610b72b923609b7f34a2d0fd1024206ef50784b5957fa8b1d09bd2a59b139,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\400.jpg,True,False,False
DUP_00140,865e6d1dbc444db9dd4911b6b30d5a3b1e52b1fa8fd6f8793604baa29b5e98e8,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\402.jpg,True,False,False
DUP_00141,c063211326e0d109ff99e81ae46c2e3bb2d279236e6ab1e7d934ecbd6874b9b9,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\404.jpg,True,False,False
DUP_00142,2e0468a7f7a057328238c4bb0c19f9758441c35cba5f8540d5d274dea0e4684a,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\406.jpg,True,False,False
DUP_00143,1cc2d22e0a02a5c98310c53bf14bb8dffb5e2933dd17fd01081f712ac5f18b39,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\408.jpg,True,False,False
DUP_00144,afc36b90a7fb5f11a1633e6e60086034b202e7eaf72e3fda603a73acd79469c6,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\410.jpg,True,False,False
DUP_00145,33707bea6e5fb70844d172e2873e4949d0a42b413e7ccd82ee71d6f837df6c42,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\412.jpg,True,False,False
DUP_00146,de3faf468dc88181d402f267f596fab167cdbf9103853aae0dd498cb9476de42,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\414.jpg,True,False,False
DUP_00147,c966426f90f596e9b3feb6b914d7f1cdf8f18d13b9dfbdb2513297619070f475,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\416.jpg,True,False,False
DUP_00148,db6fd473e573883bd36f57434ac42e85b22e34335684e94b88b2af2a39e6bdd4,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\418.jpg,True,False,False
DUP_00149,49fa947b7fdc78bbaceda3600eaa099bc0c125e57fa181505a9887f5f5b654e2,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\420.jpg,True,False,False
DUP_00150,1c128c7b2fd5ab649337185a207f689c8c375d889216b22fa6ee3b35a222bcc3,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\422.jpg,True,False,False
DUP_00151,6b7bccb5a3d05aaad118a3824bfb0e21acb4be8d2b7cf27fcfbefd7f0c917022,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\424.jpg,True,False,False
DUP_00152,f2ad777cadb15501e2dc89cc8a920eab7791c97b17c7beabb9f00d25fdc85c38,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\426.jpg,True,False,False
DUP_00153,fc9257326019bcc560e639b2b21fc1afb4776070bb3f267a3e4db2be1e7e86c2,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\428.jpg,True,False,False
DUP_00154,ba2e3c9b5c417fe0c0d9abe56f1882d027c52f894bcf8b180a2424c5330e45b9,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\430.jpg,True,False,False
DUP_00155,ffa606fc9cc28cbb614bbbcc66c86b6a630c6ed87aad0406cc622694a142f8a6,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\432.jpg,True,False,False
DUP_00156,f86a34cd5677ebcff6c8ab3a524e9f916ca8997403c6d3c12f1c4d5596cb04da,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\434.jpg,True,False,False
DUP_00157,ed54f2f66efa10edce0784bdebc2515f7fe59dfb5475f9348e836ba9e5a6ecf8,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\436.jpg,True,False,False
DUP_00158,8983dcf0cd8680bde4a1e476cd366792475dff8ed8cb97fe6b019876fba75f41,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\438.jpg,True,False,False
DUP_00159,48b95cac16bc4825191a3d6f6eff60f612dd66877f55c7850faeb2d969ba2c3d,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\440.jpg,True,False,False
DUP_00160,fdc98d5c48cd8a20e2f4ac5a226806d884ca19078637590a1671fabaecd5bf4a,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\442.jpg,True,False,False
DUP_00161,4826e4bd3fc0170026b08452b133d5718da73427480d5a221b4be496c1854860,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\444.jpg,True,False,False
DUP_00162,ab66ddbc26b8d0a9ce6fc95232faa2c61aee97cd207b1634e86f5b4ccb2f5af5,2,1,"Hugging_Face, Kaggle",Hugging_Face:Amla-Phyllanthus emlica Linn | Kaggle:Medicinal Leaf dataset\Amla,Phyllanthus emblica (Amla),APPROVED,Hugging_Face,Amla-Phyllanthus emlica Linn\446.jpg,True,False,False
